id,filesystem,candidate_index,function,failure_file,failure_line,failure_expression,exit_line,exit_expression,effect_summary,report_validity,bug_status,source_verdict,root_cause_family,rationale,related_finding,reviewed_on
XFS-189,xfs,189,xfs_trans_reserve_quota_bydquots,linux-sources/linux-v6.14-fs/fs/xfs/xfs_trans_dquot.c,943,"xfs_trans_dqresv(tp, mp, gdqp, nblks, ninos, flags)",967,return error;,tp.xfs_trans_dqresv:ADD@937;mp.xfs_quota_warn:INC@937;udqp->q_ino.reserved:INC@937;tp.xfs_trans_mod_dquot:INC@937,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,EXPLICIT_QUOTA_UNWIND,Group reservation failure jumps to unwind_usr and reverses the prior user reservation with forced negative xfs_trans_dqresv().,,2026-07-24
XFS-190,xfs,190,xfs_trans_reserve_quota_bydquots,linux-sources/linux-v6.14-fs/fs/xfs/xfs_trans_dquot.c,949,"xfs_trans_dqresv(tp, mp, pdqp, nblks, ninos, flags)",967,return error;,tp.xfs_trans_dqresv:ADD@937;tp.xfs_trans_dqresv:ADD@943;mp.xfs_quota_warn:INC@937;udqp->q_ino.reserved:INC@937;tp.xfs_trans_mod_dquot:INC@937;mp.xfs_quota_warn:INC@943;gdqp->q_ino.reserved:INC@943;tp.xfs_trans_mod_dquot:INC@943,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,EXPLICIT_QUOTA_UNWIND,"Project reservation failure runs unwind_grp and unwind_usr, reversing both prior group and user reservations before return.",,2026-07-24
F2FS-001,f2fs,1,do_checkpoint,linux-sources/linux-v6.14-fs/fs/f2fs/checkpoint.c,1593,f2fs_flush_device_cache(sbi),1595,return err;,ckpt.free_segment_count:SET@1491;ckpt.cp_pack_total_block_count:SET@1521;ckpt.cp_pack_total_block_count:SET@1525;sbi.write_orphan_inodes:ADD@1566;seg_i->journal->info.kbytes_written:SET@1577,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
F2FS-002,f2fs,2,f2fs_map_blocks,linux-sources/linux-v6.14-fs/fs/f2fs/data.c,1568,"f2fs_get_dnode_of_data(&dn, pgofs, mode)",1783,return err;,map.m_bdev:SET@1551;map.m_bdev:SET@1548,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
F2FS-003,f2fs,3,f2fs_ioc_start_atomic_write,linux-sources/linux-v6.14-fs/fs/f2fs/file.c,2244,"f2fs_do_truncate_blocks(fi->cow_inode, 0, true)",2278,return ret;,F2FS_I(fi->cow_inode).atomic_inode:SET@2237,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
F2FS-004,f2fs,4,f2fs_resize_fs,linux-sources/linux-v6.14-fs/fs/f2fs/gc.c,2317,"f2fs_write_checkpoint(sbi, &cpc)",2337,return err;,SM_I(sbi).segment_count:SET@2312;FREE_I(sbi).free_sections:SET@2312;FREE_I(sbi).free_segments:SET@2312;F2FS_CKPT(sbi).user_block_count:SET@2312,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
F2FS-005,f2fs,5,f2fs_resize_fs,linux-sources/linux-v6.14-fs/fs/f2fs/gc.c,2317,"f2fs_write_checkpoint(sbi, &cpc)",2337,return err;,SM_I(sbi).segment_count:SET@2312;FREE_I(sbi).free_sections:SET@2312;FREE_I(sbi).free_segments:SET@2312;F2FS_CKPT(sbi).user_block_count:SET@2312,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
F2FS-006,f2fs,6,truncate_dnode,linux-sources/linux-v6.14-fs/fs/f2fs/node.c,974,truncate_node(dn),977,return err;,dn.node_page:SET@971,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
F2FS-007,f2fs,7,truncate_partial_nodes,linux-sources/linux-v6.14-fs/fs/f2fs/node.c,1104,truncate_node(dn),1119,return err;,dn.node_page:SET@1094,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
F2FS-008,f2fs,8,__get_nat_bitmaps,linux-sources/linux-v6.14-fs/fs/f2fs/node.c,3200,"f2fs_get_meta_page(sbi, nat_bits_addr++)",3202,return PTR_ERR(page);,nm_i.nat_bits_blocks:SET@3183,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
F2FS-009,f2fs,9,init_node_manager,linux-sources/linux-v6.14-fs/fs/f2fs/node.c,3299,__get_nat_bitmaps(sbi),3301,return err;,nm_i.nat_blocks:SET@3267;nm_i.dirty_nats_ratio:SET@3277;nm_i.max_rf_node_blocks:SET@3278,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
F2FS-010,f2fs,10,init_recovered_filename,linux-sources/linux-v6.14-fs/fs/f2fs/recovery.c,148,"f2fs_init_casefolded_name(dir, fname)",150,return err;,fname->disk_name.len:SET@125;fname->disk_name.name:SET@126;usr_fname.name:SET@132,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
F2FS-011,f2fs,11,recover_dentry,linux-sources/linux-v6.14-fs/fs/f2fs/recovery.c,186,"init_recovered_filename(dir, raw_inode, &fname, &usr_fname)",238,return err;,&fname->disk_name.len:SET@186;&fname->disk_name.name:SET@186,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
F2FS-012,f2fs,12,recover_dentry,linux-sources/linux-v6.14-fs/fs/f2fs/recovery.c,204,f2fs_dquot_initialize(einode),238,return err;,&fname->disk_name.len:SET@186;&fname->disk_name.name:SET@186,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
F2FS-013,f2fs,13,recover_dentry,linux-sources/linux-v6.14-fs/fs/f2fs/recovery.c,210,f2fs_acquire_orphan_inode(F2FS_I_SB(inode)),238,return err;,einode.f2fs_dquot_initialize:INC@204;&fname->disk_name.len:SET@186;&fname->disk_name.name:SET@186,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
F2FS-014,f2fs,14,recover_inode,linux-sources/linux-v6.14-fs/fs/f2fs/recovery.c,289,"recover_quota_data(inode, page)",291,return err;,inode.i_mode:SET@287;nop_mnt_idmap.dquot_transfer:INC@289,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
F2FS-015,f2fs,15,recover_inode,linux-sources/linux-v6.14-fs/fs/f2fs/recovery.c,307,"f2fs_transfer_project_quota(inode, kprojid)",310,return err;,inode.i_mode:SET@287;inode.recover_quota_data:INC@289;nop_mnt_idmap.dquot_transfer:INC@289,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
F2FS-016,f2fs,16,find_fsync_dnodes,linux-sources/linux-v6.14-fs/fs/f2fs/recovery.c,471,"sanity_check_node_chain(sbi, blkaddr, &blkaddr_fast, &is_detecting)",476,return err;,entry.blkaddr:SET@462;entry.last_dentry:SET@465,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
F2FS-017,f2fs,17,recover_data,linux-sources/linux-v6.14-fs/fs/f2fs/recovery.c,811,"recover_inode(entry->inode, page)",844,return err;,entry->inode.i_mode:SET@811;entry->inode.recover_quota_data:INC@811,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
F2FS-018,f2fs,18,recover_data,linux-sources/linux-v6.14-fs/fs/f2fs/recovery.c,818,"recover_dentry(entry->inode, page, dir_list)",844,return err;,entry->inode.i_mode:SET@811;entry->inode.recover_quota_data:INC@811;entry->inode.f2fs_transfer_project_quota:INC@811,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
F2FS-019,f2fs,19,recover_data,linux-sources/linux-v6.14-fs/fs/f2fs/recovery.c,824,"do_recover_data(sbi, entry->inode, page)",844,return err;,entry->inode.i_mode:SET@811;entry->inode.recover_quota_data:INC@811;entry->inode.f2fs_transfer_project_quota:INC@811;F2FS_I_SB(entry->inode.f2fs_acquire_orphan_inode:ADD@818,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
F2FS-020,f2fs,20,__submit_discard_cmd,linux-sources/linux-v6.14-fs/fs/f2fs/segment.c,1339,"__blkdev_issue_discard(bdev, SECTOR_FROM_BLOCK(start), SECTOR_FROM_BLOCK(len), GFP_NOFS, &bio)",1393,return err;,dc.bio_ref:INC@1295,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
F2FS-021,f2fs,21,f2fs_allocate_data_block,linux-sources/linux-v6.14-fs/fs/f2fs/segment.c,3802,"change_curseg(sbi, type)",3850,return ret;,curseg.fragment_remained_chunk:SET@3761;SIT_I(sbi).written_valid_blocks:INC@3779;SIT_I(sbi).written_valid_blocks:INC@3780,TRUE_RESIDUAL,NO_BUG,CONTAINED_NOT_BUG,CHECKPOINT_ERROR_CONTAINMENT,"SIT and curseg state are changed before change_curseg reads the SSR summary.  That read uses f2fs_get_meta_page_retry(), whose terminal error calls f2fs_stop_checkpoint(); the filesystem is quarantined and the uncheckpointed allocation is discarded on recovery.",,2026-07-24
F2FS-022,f2fs,22,read_compacted_summaries,linux-sources/linux-v6.14-fs/fs/f2fs/segment.c,4264,"f2fs_get_meta_page(sbi, start++)",4266,return PTR_ERR(page);,seg_i.alloc_type:SET@4245,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
F2FS-023,f2fs,23,build_sit_entries,linux-sources/linux-v6.14-fs/fs/f2fs/segment.c,4984,"check_block_count(sbi, start, &sit)",5020,return err;,"get_sec_entry(sbi, start_blk * sit_i->sents_per_block).valid_blocks:INC@4958;curseg->journal.segno_in_journal:ADD@4968;curseg->journal.sit_in_journal:ADD@4978",FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
F2FS-024,f2fs,24,build_sit_entries,linux-sources/linux-v6.14-fs/fs/f2fs/segment.c,4984,"check_block_count(sbi, start, &sit)",5020,return err;,"get_sec_entry(sbi, start_blk * sit_i->sents_per_block).valid_blocks:INC@4958;curseg->journal.segno_in_journal:ADD@4968;curseg->journal.sit_in_journal:ADD@4978",FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
F2FS-025,f2fs,25,f2fs_build_segment_manager,linux-sources/linux-v6.14-fs/fs/f2fs/segment.c,5672,sanity_check_curseg(sbi),5674,return err;,SIT_I(sbi).written_valid_blocks:INC@5667;SM_I(sbi).dirty_info:SET@5668,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
F2FS-026,f2fs,26,parse_options,linux-sources/linux-v6.14-fs/fs/f2fs/super.c,1042,"f2fs_set_test_dummy_encryption(sb, p, &args[0], is_remount)",1045,return ret;,F2FS_OPTION(sbi).root_reserved_blocks:SET@860;F2FS_OPTION(sbi).alloc_mode:SET@1015;F2FS_OPTION(sbi).alloc_mode:SET@1017;sb.sb_any_quota_loaded:INC@947;sb.sb_any_quota_loaded:INC@952;sb.sb_any_quota_loaded:INC@957;sb.sb_any_quota_loaded:INC@962;sb.sb_any_quota_loaded:INC@967;sb.sb_any_quota_loaded:INC@972,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
F2FS-027,f2fs,27,f2fs_remount,linux-sources/linux-v6.14-fs/fs/f2fs/super.c,2534,f2fs_start_ckpt_thread(sbi),2595,return err;,sb.dquot_suspend:INC@2394;sb.sb_any_quota_suspended:INC@2400;sb.dquot_resume:INC@2401;sb.f2fs_enable_quotas:INC@2403;sb.f2fs_quota_enable:INC@2403;sb.dquot_quota_off:INC@2403;sbi.unusable_block_count:SET@2512,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
F2FS-028,f2fs,28,init_blkz_info,linux-sources/linux-v6.14-fs/fs/f2fs/super.c,3976,"blkdev_report_zones(bdev, 0, BLK_ALL_ZONES, f2fs_report_zone_cb, &rep_zone_arg)",3979,return ret;,sbi.blocks_per_blkz:SET@3960,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
F2FS-029,f2fs,29,f2fs_scan_devices,linux-sources/linux-v6.14-fs/fs/f2fs/super.c,4318,"bdev_file_open_by_path( FDEV(i).path, mode, sbi->sb, NULL)",4323,return PTR_ERR(FDEV(i).bdev_file);,sbi.blkzone_alloc_policy:SET@4293;FDEV(0).bdev_file:SET@4298;FDEV(i).bdev_file:SET@4318,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
F2FS-030,f2fs,30,f2fs_fill_super,linux-sources/linux-v6.14-fs/fs/f2fs/super.c,4498,"parse_options(sb, options, false)",4445,return -ENOMEM;,F2FS_OPTION(sbi).alloc_mode:SET@4490;F2FS_OPTION(sbi).compress_log_size:SET@4490,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,FAILED_OBJECT_TEARDOWN,"The failure prevents publication or mount completion, and the reviewed owner teardown destroys the partially initialized object and its state.",,2026-07-24
F2FS-031,f2fs,31,f2fs_fill_super,linux-sources/linux-v6.14-fs/fs/f2fs/super.c,4506,f2fs_setup_casefold(sbi),4445,return -ENOMEM;,F2FS_OPTION(sbi).alloc_mode:SET@4490;F2FS_OPTION(sbi).compress_log_size:SET@4490,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,FAILED_OBJECT_TEARDOWN,"The failure prevents publication or mount completion, and the reviewed owner teardown destroys the partially initialized object and its state.",,2026-07-24
F2FS-032,f2fs,32,f2fs_fill_super,linux-sources/linux-v6.14-fs/fs/f2fs/super.c,4546,f2fs_init_write_merge_io(sbi),4445,return -ENOMEM;,sb.s_quota_types:SET@4513;F2FS_OPTION(sbi).alloc_mode:SET@4490;F2FS_OPTION(sbi).compress_log_size:SET@4490,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,FAILED_OBJECT_TEARDOWN,"The failure prevents publication or mount completion, and the reviewed owner teardown destroys the partially initialized object and its state.",,2026-07-24
F2FS-033,f2fs,33,f2fs_fill_super,linux-sources/linux-v6.14-fs/fs/f2fs/super.c,4552,f2fs_init_iostat(sbi),4445,return -ENOMEM;,sb.s_quota_types:SET@4513;F2FS_OPTION(sbi).alloc_mode:SET@4490;F2FS_OPTION(sbi).compress_log_size:SET@4490;sbi.log_sectors_per_block:SET@4550;sbi.log_blocksize:SET@4550;sbi.log_blocks_per_seg:SET@4550;sbi.blocks_per_seg:SET@4550;sbi.total_node_count:SET@4550;sbi.max_fragment_chunk:SET@4550;sbi.dir_level:SET@4550,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,FAILED_OBJECT_TEARDOWN,"The failure prevents publication or mount completion, and the reviewed owner teardown destroys the partially initialized object and its state.",,2026-07-24
F2FS-034,f2fs,34,f2fs_fill_super,linux-sources/linux-v6.14-fs/fs/f2fs/super.c,4556,init_percpu_info(sbi),4445,return -ENOMEM;,sb.s_quota_types:SET@4513;F2FS_OPTION(sbi).alloc_mode:SET@4490;F2FS_OPTION(sbi).compress_log_size:SET@4490;sbi.log_sectors_per_block:SET@4550;sbi.log_blocksize:SET@4550;sbi.log_blocks_per_seg:SET@4550;sbi.blocks_per_seg:SET@4550;sbi.total_node_count:SET@4550;sbi.max_fragment_chunk:SET@4550;sbi.dir_level:SET@4550,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,FAILED_OBJECT_TEARDOWN,"The failure prevents publication or mount completion, and the reviewed owner teardown destroys the partially initialized object and its state.",,2026-07-24
F2FS-035,f2fs,35,f2fs_fill_super,linux-sources/linux-v6.14-fs/fs/f2fs/super.c,4561,f2fs_init_xattr_caches(sbi),4445,return -ENOMEM;,sb.s_quota_types:SET@4513;F2FS_OPTION(sbi).alloc_mode:SET@4490;F2FS_OPTION(sbi).compress_log_size:SET@4490;sbi.log_sectors_per_block:SET@4550;sbi.log_blocksize:SET@4550;sbi.log_blocks_per_seg:SET@4550;sbi.blocks_per_seg:SET@4550;sbi.total_node_count:SET@4550;sbi.max_fragment_chunk:SET@4550;sbi.dir_level:SET@4550,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,FAILED_OBJECT_TEARDOWN,"The failure prevents publication or mount completion, and the reviewed owner teardown destroys the partially initialized object and its state.",,2026-07-24
F2FS-036,f2fs,36,f2fs_fill_super,linux-sources/linux-v6.14-fs/fs/f2fs/super.c,4564,f2fs_init_page_array_cache(sbi),4445,return -ENOMEM;,sb.s_quota_types:SET@4513;F2FS_OPTION(sbi).alloc_mode:SET@4490;F2FS_OPTION(sbi).compress_log_size:SET@4490;sbi.log_sectors_per_block:SET@4550;sbi.log_blocksize:SET@4550;sbi.log_blocks_per_seg:SET@4550;sbi.blocks_per_seg:SET@4550;sbi.total_node_count:SET@4550;sbi.max_fragment_chunk:SET@4550;sbi.dir_level:SET@4550,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,FAILED_OBJECT_TEARDOWN,"The failure prevents publication or mount completion, and the reviewed owner teardown destroys the partially initialized object and its state.",,2026-07-24
F2FS-037,f2fs,37,f2fs_register_sysfs,linux-sources/linux-v6.14-fs/fs/f2fs/sysfs.c,1652,"kobject_init_and_add(&sbi->s_feature_list_kobj, &f2fs_feature_list_ktype, &sbi->s_kobj, ""feature_list"")",1688,return err;,sbi->s_feature_list_kobj.kset:SET@1650,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
F2FS-038,f2fs,38,__f2fs_setxattr,linux-sources/linux-v6.14-fs/fs/f2fs/xattr.c,769,"write_all_xattrs(inode, new_hsize, base_addr, ipage)",798,return error;,last.e_name_index:SET@754;last.e_name_len:SET@755,FALSE_POSITIVE,NO_BUG,FALSE_ALARM,PRIVATE_OR_CLEANED_STATE,"The reported effect belongs to an unpublished object, output/cursor, or temporary cache, or is removed by the reviewed error cleanup; no live metadata owner retains it.",,2026-07-24
